날짜,지점명,평균기온,최고기온,최저기온,일강수량,일조합
2024-09-28,부산,24.3,29.2,21.9,0.2,4.0
2024-09-29,부산,23.2,27.2,21.1,0.0,7.6
2024-09-30,부산,24.0,29.3,20.3,,9.4
2024-10-01,부산,23.7,28.7,20.6,0.0,5.9
2024-10-02,부산,19.3,24.3,17.0,0.0,6.9
2024-10-03,부산,17.7,20.0,15.3,12.2,0.0
2024-10-04,부산,19.0,24.3,14.5,0.3,8.2
2024-10-05,부산,21.1,26.4,17.2,0.0,7.2
2024-10-06,부산,19.6,23.5,17.9,4.0,0.1
2024-10-07,부산,17.3,20.8,15.7,5.0,0.0
2024-10-08,부산,19.5,25.2,15.9,0.1,3.6
2024-10-09,부산,19.3,23.9,16.6,,4.7
2024-10-10,부산,19.8,25.6,16.6,0.0,4.6
2024-10-11,부산,20.8,25.9,16.4,,9.3
2024-10-12,부산,21.1,26.0,17.1,,10.0
2024-10-13,부산,21.5,26.4,17.6,,6.6
2024-10-14,부산,21.8,25.3,19.4,33.2,0.1
2024-10-15,부산,21.8,24.3,19.7,18.6,0.1
2024-10-16,부산,21.9,26.4,18.8,,6.6
2024-10-17,부산,21.0,23.4,18.6,,1.0
2024-10-18,부산,22.9,25.2,20.6,22.1,0.1
2024-10-19,부산,20.1,26.0,14.3,1.5,2.7
2024-10-20,부산,15.7,17.9,13.6,0.0,0.4
2024-10-21,부산,19.8,23.4,16.5,0.4,1.5
2024-10-22,부산,20.2,21.2,18.8,105.7,0.0
2024-10-23,부산,18.0,21.7,13.7,,9.0
2024-10-24,부산,16.3,22.8,10.8,,10.0
2024-10-25,부산,19.0,23.4,15.5,,6.4
2024-10-26,부산,19.4,24.6,16.4,,9.1
2024-10-27,부산,17.4,21.4,15.6,5.4,2.2
2024-10-28,부산,17.0,20.6,14.7,0.3,2.5
2024-10-29,부산,17.3,22.4,14.6,,4.7
2024-10-30,부산,17.9,24.1,13.9,,9.9
2024-10-31,부산,18.5,23.2,16.0,,2.9
2024-11-01,부산,15.5,17.8,13.6,42.3,0.0
2024-11-02,부산,17.8,20.9,16.0,27.2,1.6
2024-11-03,부산,17.7,22.5,14.6,,10.0
2024-11-04,부산,18.0,23.3,14.1,,9.7
2024-11-05,부산,14.7,20.0,11.1,,4.6
2024-11-06,부산,11.8,16.9,8.3,,10.0
2024-11-07,부산,15.0,21.6,9.3,0.0,7.6
2024-11-08,부산,16.0,20.7,13.8,0.0,5.3
2024-11-09,부산,17.0,22.2,13.3,,8.0
2024-11-10,부산,16.8,19.9,15.1,0.0,0.0
2024-11-11,부산,17.3,23.1,13.0,,8.2
2024-11-12,부산,17.2,21.8,14.6,,9.7
2024-11-13,부산,16.6,21.7,14.3,,5.6
2024-11-14,부산,17.0,21.6,14.0,,4.1
2024-11-15,부산,17.2,20.3,15.4,0.2,0.3
2024-11-16,부산,19.1,24.4,16.5,,8.0
2024-11-17,부산,15.1,19.5,9.5,,1.6
2024-11-18,부산,8.5,13.4,5.0,,9.7
2024-11-19,부산,10.6,14.4,7.1,,2.8
2024-11-20,부산,11.5,16.9,8.2,,8.5
2024-11-21,부산,12.5,17.1,8.8,,9.2
2024-11-22,부산,11.2,15.5,8.5,,9.2
2024-11-23,부산,10.9,16.8,7.5,,8.1
2024-11-24,부산,11.5,17.3,8.4,,5.8
2024-11-25,부산,13.3,17.7,9.0,0.3,3.0
2024-11-26,부산,11.6,16.1,6.7,29.1,1.4
2024-11-27,부산,6.6,9.9,4.5,0.0,3.7
2024-11-28,부산,6.9,11.3,3.5,,7.1
2024-11-29,부산,6.6,9.4,3.9,,5.1
2024-11-30,부산,8.7,14.2,4.8,,9.0
2024-12-01,부산,11.3,16.4,6.4,0.0,8.5
2024-12-02,부산,13.9,18.8,9.3,,8.8
2024-12-03,부산,9.4,13.6,5.1,,7.4
2024-12-04,부산,6.7,11.5,3.3,,9.3
2024-12-05,부산,7.8,11.6,4.1,,5.5
2024-12-06,부산,7.9,11.3,4.4,,4.8
2024-12-07,부산,5.2,9.9,2.0,,6.5
2024-12-08,부산,4.2,9.5,1.2,,9.2
2024-12-09,부산,4.8,9.6,1.1,,9.1
2024-12-10,부산,6.5,12.0,3.0,,9.1
2024-12-11,부산,7.6,14.2,3.9,,6.6
2024-12-12,부산,6.4,10.8,3.3,,8.0
2024-12-13,부산,4.7,9.3,2.2,,4.4
2024-12-14,부산,3.3,7.6,-0.4,,9.1
2024-12-15,부산,5.2,9.0,1.2,,6.3
2024-12-16,부산,5.0,10.2,0.9,,9.1
2024-12-17,부산,5.2,9.6,2.8,,9.1
2024-12-18,부산,2.2,6.9,-0.6,,9.0
2024-12-19,부산,3.8,10.3,-1.6,,9.0
2024-12-20,부산,6.6,10.9,4.1,,4.3
2024-12-21,부산,4.4,8.4,0.2,,4.7
2024-12-22,부산,1.3,7.3,-2.5,,9.2
2024-12-23,부산,4.2,9.9,-1.1,,9.2
2024-12-24,부산,5.0,10.7,1.6,,9.2
2024-12-25,부산,6.5,10.6,2.9,,8.0
2024-12-26,부산,6.2,11.3,1.9,,7.9
2024-12-27,부산,2.3,6.2,-0.9,,8.9
2024-12-28,부산,1.5,5.7,-0.6,,8.4
2024-12-29,부산,4.2,9.8,-1.0,,9.2
2024-12-30,부산,8.2,12.4,3.6,,7.6
2024-12-31,부산,6.7,10.2,2.4,,8.7
2025-01-01,부산,5.3,10.9,0.8,,9.3
2025-01-02,부산,6.7,12.1,2.4,,9.0
2025-01-03,부산,2.7,6.2,0.7,,9.2
2025-01-04,부산,3.2,8.2,-0.6,,9.3
2025-01-05,부산,6.1,9.9,2.0,0.0,2.1
2025-01-06,부산,5.5,10.5,1.2,0.0,4.9
2025-01-07,부산,1.4,5.0,-1.2,0.0,7.1
2025-01-08,부산,3.0,8.6,-0.9,,7.9
2025-01-09,부산,-3.5,0.3,-8.6,,8.8
2025-01-10,부산,-4.2,2.9,-10.1,,9.4
2025-01-11,부산,-0.9,3.5,-4.9,,7.8
2025-01-12,부산,0.9,5.0,-3.4,,9.4
2025-01-13,부산,2.7,8.0,-1.1,,9.4
2025-01-14,부산,6.6,11.3,1.2,,8.6
2025-01-15,부산,1.8,5.1,-1.2,,9.1
2025-01-16,부산,1.9,7.8,-3.2,,9.5
2025-01-17,부산,4.2,9.5,0.2,,9.3
2025-01-18,부산,6.8,12.0,2.5,,8.3
2025-01-19,부산,7.5,12.6,3.8,,9.4
2025-01-20,부산,6.7,11.7,3.3,,9.2
2025-01-21,부산,7.1,11.9,3.3,,9.2
2025-01-22,부산,8.5,13.1,4.4,,8.3
2025-01-23,부산,8.7,14.2,5.1,,8.9
2025-01-24,부산,8.6,13.9,5.3,,8.3
2025-01-25,부산,6.6,11.4,4.9,0.0,4.2
2025-01-26,부산,5.7,8.4,4.3,0.5,1.7
2025-01-27,부산,3.6,7.4,0.0,7.1,2.3
2025-01-28,부산,1.2,5.3,-1.1,,7.7
2025-01-29,부산,1.1,5.4,-1.8,,9.9
2025-01-30,부산,2.2,7.6,-3.3,,9.7
2025-01-31,부산,5.9,12.1,1.1,0.0,6.1
2025-02-01,부산,5.7,6.6,5.1,20.6,0.0
2025-02-02,부산,6.2,10.9,3.1,,5.0
2025-02-03,부산,2.3,6.2,-2.6,,8.9
2025-02-04,부산,-2.5,2.6,-5.2,,9.9
2025-02-05,부산,-2.5,2.6,-6.0,,8.0
2025-02-06,부산,-1.4,3.6,-5.9,,8.5
2025-02-07,부산,-2.3,4.7,-7.3,0.0,5.9
2025-02-08,부산,-3.0,3.6,-8.2,,10.3
2025-02-09,부산,-0.6,4.6,-5.7,,10.3
2025-02-10,부산,1.2,6.9,-3.4,,10.3
2025-02-11,부산,4.2,9.8,-1.4,,10.2
2025-02-12,부산,4.8,6.6,2.3,11.3,0.1
2025-02-13,부산,2.7,7.9,-1.7,,10.5
2025-02-14,부산,5.5,12.6,0.0,,10.3
2025-02-15,부산,6.7,10.0,3.0,0.0,1.4
2025-02-16,부산,8.5,15.4,3.8,,9.8
2025-02-17,부산,4.7,9.6,1.5,,10.5
2025-02-18,부산,1.6,6.4,-2.0,,10.5
2025-02-19,부산,1.5,6.8,-3.3,,10.6
2025-02-20,부산,1.5,7.6,-2.8,,9.5
2025-02-21,부산,1.2,5.9,-2.2,,9.7
2025-02-22,부산,1.7,7.6,-2.6,,10.4
2025-02-23,부산,0.6,5.8,-2.4,,10.3
2025-02-24,부산,1.4,8.0,-4.1,,10.6
2025-02-25,부산,4.6,9.8,-0.8,,7.2
2025-02-26,부산,6.9,11.4,3.3,,10.4
2025-02-27,부산,8.6,13.0,3.8,0.0,5.4
2025-02-28,부산,10.8,15.4,7.9,0.1,7.9
2025-03-01,부산,11.9,14.8,8.0,1.1,2.6
2025-03-02,부산,11.6,15.1,6.7,7.9,0.0
2025-03-03,부산,4.5,7.0,3.1,11.3,0.0
2025-03-04,부산,4.4,6.5,3.1,9.2,0.7
2025-03-05,부산,6.7,11.8,4.1,0.0,3.4
2025-03-06,부산,6.2,11.7,3.7,0.0,2.7
2025-03-07,부산,7.0,11.8,2.6,,6.4
2025-03-08,부산,8.7,12.4,5.6,0.0,6.2
2025-03-09,부산,8.7,13.8,4.5,,10.9
2025-03-10,부산,9.7,15.4,4.9,,5.4
2025-03-11,부산,11.2,16.5,6.8,,10.9
2025-03-12,부산,12.9,17.0,8.1,,7.9
2025-03-13,부산,12.0,17.4,8.6,,6.2
2025-03-14,부산,12.1,17.3,7.3,,9.7
2025-03-15,부산,8.1,10.1,6.9,8.3,0.0
2025-03-16,부산,5.7,10.3,0.5,7.0,1.3
2025-03-17,부산,5.0,11.2,0.3,,10.2
2025-03-18,부산,3.8,6.7,2.3,0.3,6.5
2025-03-19,부산,4.9,9.7,0.4,,11.5
2025-03-20,부산,8.5,14.5,1.5,,11.3
2025-03-21,부산,13.1,17.7,9.0,,10.6
2025-03-22,부산,16.4,20.9,11.3,,11.3
2025-03-23,부산,15.5,22.2,12.5,,10.6
2025-03-24,부산,14.8,18.1,12.7,0.5,7.5
2025-03-25,부산,15.7,20.4,11.9,,10.2
2025-03-26,부산,16.7,20.7,12.0,1.1,9.7
2025-03-27,부산,16.0,18.4,12.2,4.9,0.0
2025-03-28,부산,10.9,15.3,7.4,0.4,2.3
2025-03-29,부산,7.8,12.7,3.7,,6.1
2025-03-30,부산,5.5,10.7,1.5,,8.6
2025-03-31,부산,7.6,13.4,2.9,,11.2
2025-04-01,부산,10.1,15.5,5.5,,9.5
2025-04-02,부산,10.6,15.4,6.8,0.0,11.2
2025-04-03,부산,10.1,16.2,5.8,,8.9
2025-04-04,부산,10.8,15.2,6.4,,11.1
2025-04-05,부산,11.9,14.3,9.7,0.0,0.2
2025-04-06,부산,12.7,18.0,7.9,,11.8
2025-04-07,부산,13.6,18.0,8.8,,11.5
2025-04-08,부산,15.8,20.9,12.1,,11.2
2025-04-09,부산,14.3,18.7,10.0,0.0,9.9
2025-04-10,부산,15.4,19.1,12.6,,9.3
2025-04-11,부산,15.0,19.9,11.5,,11.7
2025-04-12,부산,13.3,17.0,11.0,12.0,1.2
2025-04-13,부산,9.8,13.5,5.2,21.5,10.3
2025-04-14,부산,8.9,13.8,5.9,7.0,2.9
2025-04-15,부산,10.9,16.8,5.7,,11.3
2025-04-16,부산,14.4,18.1,9.7,,10.1
2025-04-17,부산,16.9,18.8,14.0,0.0,0.0
2025-04-18,부산,18.2,21.4,14.9,,10.6
2025-04-19,부산,17.8,21.5,14.0,0.0,4.0
2025-04-20,부산,14.7,18.1,13.1,1.5,0.0
2025-04-21,부산,15.6,21.1,12.9,,10.3
2025-04-22,부산,15.6,17.6,13.2,33.3,0.0
2025-04-23,부산,14.2,17.6,11.6,,9.7
2025-04-24,부산,15.5,19.3,11.8,,8.9
2025-04-25,부산,15.3,19.9,12.2,,11.2
2025-04-26,부산,15.2,21.5,10.1,,12.2
2025-04-27,부산,17.4,22.4,12.9,,8.5
2025-04-28,부산,17.5,21.3,14.3,,9.2
2025-04-29,부산,13.7,16.5,9.9,,12.1
2025-04-30,부산,16.0,21.4,11.8,,12.2
2025-05-01,부산,16.2,20.8,13.2,19.0,2.7
2025-05-02,부산,16.1,21.3,10.4,,11.7
2025-05-03,부산,14.2,16.8,11.4,2.4,1.3
2025-05-04,부산,15.2,20.9,9.6,,12.1
2025-05-05,부산,15.3,20.1,12.3,3.0,5.0
2025-05-06,부산,13.3,16.5,11.0,5.5,0.0
2025-05-07,부산,14.5,19.5,9.7,,11.5
2025-05-08,부산,17.3,21.9,12.3,,10.9
2025-05-09,부산,15.8,16.7,14.7,38.8,0.0
2025-05-10,부산,15.9,18.8,14.7,,6.0
2025-05-11,부산,15.3,19.1,13.3,0.6,4.9
2025-05-12,부산,17.4,22.7,13.3,,12.2
2025-05-13,부산,17.7,21.8,14.8,,9.7
2025-05-14,부산,18.7,21.5,15.3,,11.2
2025-05-15,부산,18.4,19.6,17.0,1.4,0.0
2025-05-16,부산,18.8,21.0,16.9,58.0,0.0
2025-05-17,부산,18.6,24.2,16.0,0.6,7.8
2025-05-18,부산,18.1,22.0,15.0,,9.8
2025-05-19,부산,19.0,21.9,14.8,,8.7
2025-05-20,부산,21.6,25.8,17.7,0.0,4.3
2025-05-21,부산,22.2,25.2,18.6,0.0,3.8
2025-05-22,부산,18.2,23.8,15.9,,2.3
2025-05-23,부산,17.9,21.6,14.5,,2.7
2025-05-24,부산,14.6,16.8,13.0,3.1,0.0
2025-05-25,부산,15.9,19.7,12.6,0.3,9.7
2025-05-26,부산,17.6,21.6,13.5,,11.7
2025-05-27,부산,19.0,23.4,14.9,,11.0
2025-05-28,부산,19.9,24.5,15.8,,12.1
2025-05-29,부산,18.8,23.7,15.5,,11.2
2025-05-30,부산,18.6,23.0,14.6,,12.2
2025-05-31,부산,19.6,25.8,14.9,,10.5
2025-06-01,부산,20.5,23.9,16.6,,11.3
2025-06-02,부산,19.0,21.6,17.0,1.0,0.0
2025-06-03,부산,19.8,22.8,16.6,4.3,7.0
2025-06-04,부산,22.2,25.6,17.3,,12.4
2025-06-05,부산,21.2,26.0,18.3,,10.7
2025-06-06,부산,20.9,25.8,18.0,0.0,2.0
2025-06-07,부산,22.5,26.2,19.6,,9.8
2025-06-08,부산,22.5,26.0,20.3,,6.2
2025-06-09,부산,21.4,26.4,19.8,,3.5
2025-06-10,부산,22.1,25.8,19.1,,6.7
2025-06-11,부산,23.8,30.2,20.6,,10.5
2025-06-12,부산,21.5,24.9,19.1,,1.9
2025-06-13,부산,21.3,24.6,19.0,11.8,0.2
2025-06-14,부산,21.5,22.7,19.7,166.7,0.0
2025-06-15,부산,21.5,25.0,19.2,6.7,4.2
2025-06-16,부산,21.7,26.5,19.3,9.7,3.7
2025-06-17,부산,22.2,26.0,19.8,,6.3
2025-06-18,부산,20.6,22.9,18.8,,10.6
2025-06-19,부산,23.8,27.6,18.7,,8.7
2025-06-20,부산,23.4,24.1,22.7,2.7,0.0
2025-06-21,부산,23.2,23.7,22.0,7.6,0.0
2025-06-22,부산,20.8,23.0,18.6,35.8,4.0
2025-06-23,부산,24.4,28.3,20.4,,12.5
2025-06-24,부산,21.2,22.8,20.1,44.8,0.0
2025-06-25,부산,21.8,24.0,20.5,1.6,5.3
2025-06-26,부산,22.8,26.8,20.1,,11.9
2025-06-27,부산,24.2,28.0,20.9,,12.5
2025-06-28,부산,25.3,28.9,22.3,,12.4
2025-06-29,부산,25.9,29.4,22.4,,12.5
2025-06-30,부산,26.2,30.8,24.4,,
2025-07-01,부산,27.0,29.7,24.7,,12.4
2025-07-02,부산,27.8,30.7,24.9,,12.3
2025-07-03,부산,28.0,31.4,25.8,,11.9
2025-07-04,부산,27.6,30.8,25.6,,10.6
2025-07-05,부산,27.8,31.8,25.1,,12.4
2025-07-06,부산,27.9,31.9,24.6,,12.2
2025-07-07,부산,30.1,34.0,27.2,,12.3
2025-07-08,부산,29.4,34.8,26.4,,12.2
2025-07-09,부산,28.5,32.6,25.3,,10.0
2025-07-10,부산,28.0,31.8,25.2,,9.0
2025-07-11,부산,27.3,32.3,24.4,,12.3
2025-07-12,부산,26.7,31.5,23.8,,9.3
2025-07-13,부산,26.0,31.7,22.3,111.0,1.2
2025-07-14,부산,24.2,29.5,20.4,49.3,6.3
2025-07-15,부산,24.7,27.9,21.4,6.0,4.9
2025-07-16,부산,25.3,26.9,24.2,0.2,0.0
2025-07-17,부산,25.9,28.4,24.2,0.0,0.8
2025-07-18,부산,24.5,26.1,22.7,27.8,0.0
2025-07-19,부산,24.1,27.5,21.7,47.5,0.3
2025-07-20,부산,27.6,31.4,23.9,,8.1
2025-07-21,부산,28.1,31.3,25.9,,8.8
2025-07-22,부산,29.1,32.3,25.6,,12.3
2025-07-23,부산,29.4,32.3,26.4,,12.3
2025-07-24,부산,28.7,31.7,24.7,,12.2
2025-07-25,부산,29.6,32.2,26.8,,10.4
2025-07-26,부산,29.9,33.1,27.1,,12.1
2025-07-27,부산,29.9,32.8,27.2,,12.3
2025-07-28,부산,29.6,32.7,26.8,,12.3
2025-07-29,부산,29.2,33.0,26.2,,12.1
2025-07-30,부산,29.1,32.7,26.1,,12.0
2025-07-31,부산,29.3,33.1,26.8,,11.9
2025-08-01,부산,29.4,33.6,26.3,,11.6
2025-08-02,부산,29.7,32.2,27.4,,9.5
2025-08-03,부산,29.3,32.5,27.4,7.8,2.8
2025-08-04,부산,28.8,31.0,26.1,12.9,2.4
2025-08-05,부산,28.6,30.9,26.7,4.9,1.3
2025-08-06,부산,28.5,30.5,27.5,2.4,2.2
2025-08-07,부산,29.5,33.8,26.6,,8.2
2025-08-08,부산,27.4,30.8,25.1,,5.8
2025-08-09,부산,24.9,29.4,22.3,5.2,0.6
2025-08-10,부산,23.5,26.4,22.0,39.3,0.4
2025-08-11,부산,24.1,29.8,20.6,11.2,4.9
2025-08-12,부산,23.0,24.9,20.3,74.1,0.0
2025-08-13,부산,27.6,30.8,24.9,,6.4
2025-08-14,부산,28.7,31.9,26.1,,9.9
2025-08-15,부산,29.5,33.5,26.7,,11.7
2025-08-16,부산,29.4,32.4,26.4,,12.0
2025-08-17,부산,29.1,33.5,26.3,,12.0
2025-08-18,부산,29.1,32.7,26.7,,9.0
2025-08-19,부산,29.0,32.0,26.9,,11.4
2025-08-20,부산,29.0,32.2,26.3,,12.1
2025-08-21,부산,29.7,33.2,26.3,,11.9
2025-08-22,부산,29.5,32.3,26.6,,11.2
2025-08-23,부산,29.7,34.2,26.9,,11.7
2025-08-24,부산,29.6,34.2,26.0,,11.8
2025-08-25,부산,29.4,32.8,27.0,,12.1
2025-08-26,부산,29.0,32.3,26.8,,10.4
2025-08-27,부산,28.7,33.1,26.5,,9.6
2025-08-28,부산,28.6,32.6,25.5,,8.2
2025-08-29,부산,29.3,32.9,26.0,,11.9
2025-08-30,부산,29.7,33.5,26.8,,12.0
2025-08-31,부산,28.2,31.6,26.7,0.9,3.6
2025-09-01,부산,26.5,30.3,24.9,6.6,2.4
2025-09-02,부산,26.5,30.9,25.1,0.2,3.2
2025-09-03,부산,27.6,31.6,24.1,,11.8
2025-09-04,부산,28.7,33.6,25.9,,7.7
2025-09-05,부산,28.2,32.8,25.8,,10.3
2025-09-06,부산,28.6,31.9,25.3,,7.5
2025-09-07,부산,28.6,33.2,26.5,0.9,7.1
2025-09-08,부산,27.2,31.4,25.7,,5.5
2025-09-09,부산,23.8,26.2,21.6,2.2,0.1
2025-09-10,부산,24.9,30.3,22.7,,2.4
2025-09-11,부산,26.0,30.5,22.7,,7.3
2025-09-12,부산,26.5,30.0,24.2,0.0,1.9
2025-09-13,부산,25.9,29.2,23.2,28.7,1.2
2025-09-14,부산,25.8,29.5,22.6,0.0,5.4
2025-09-15,부산,27.4,31.3,24.7,0.0,4.0
2025-09-16,부산,28.2,31.8,25.5,,11.1
2025-09-17,부산,27.5,31.6,25.5,3.5,8.7
2025-09-18,부산,23.0,25.8,20.9,0.0,0.3
2025-09-19,부산,23.5,27.7,20.8,,5.6
2025-09-20,부산,25.1,29.8,22.3,7.2,4.3
2025-09-21,부산,22.5,27.1,19.9,,7.5
2025-09-22,부산,22.5,27.5,19.9,,5.4
2025-09-23,부산,23.5,28.6,20.3,,4.1
2025-09-24,부산,25.4,30.2,22.4,0.2,0.9
2025-09-25,부산,25.2,26.9,23.5,2.0,0.0
2025-09-26,부산,24.8,29.3,22.5,,10.1
2025-09-27,부산,24.7,28.8,22.3,0.0,7.6
2025-09-28,부산,24.3,27.9,22.7,2.2,1.9
2025-09-29,부산,22.7,27.1,20.4,,3.1
2025-09-30,부산,22.6,26.6,19.0,,3.6
2025-10-01,부산,23.6,29.3,20.7,,10.3
2025-10-02,부산,23.1,27.6,20.7,0.0,0.5
2025-10-03,부산,19.7,22.6,18.9,70.7,0.0
2025-10-04,부산,22.5,26.3,20.3,1.0,1.3
2025-10-05,부산,23.5,27.9,20.6,,4.3
2025-10-06,부산,21.8,22.9,21.0,2.3,0.0
2025-10-07,부산,22.7,24.9,20.9,0.6,0.1
2025-10-08,부산,22.9,25.5,21.2,,0.0
2025-10-09,부산,21.6,24.8,19.5,0.0,3.3
2025-10-10,부산,22.1,26.2,18.8,,10.1
2025-10-11,부산,23.8,28.9,20.3,,10.7
2025-10-12,부산,22.9,27.7,20.0,0.5,5.4
2025-10-13,부산,21.3,24.3,19.5,0.0,0.2
2025-10-14,부산,19.8,20.5,18.5,9.8,0.0
2025-10-15,부산,21.8,25.3,18.7,,3.0
2025-10-16,부산,21.4,24.8,19.1,21.5,0.8
2025-10-17,부산,21.6,25.8,18.7,,5.5
2025-10-18,부산,20.6,24.5,18.3,11.3,0.0
2025-10-19,부산,19.1,22.0,17.9,,0.4
2025-10-20,부산,17.7,22.4,15.2,,8.4
2025-10-21,부산,16.7,18.3,15.1,,0.0
2025-10-22,부산,17.4,22.4,14.8,1.8,4.2
2025-10-23,부산,17.6,22.3,15.3,0.4,5.1
2025-10-24,부산,17.1,21.6,15.1,5.8,4.3
2025-10-25,부산,18.5,23.7,15.9,,5.1
2025-10-26,부산,16.3,20.9,13.5,0.0,4.2
2025-10-27,부산,12.9,17.3,8.6,,10.0
2025-10-28,부산,11.2,17.3,7.7,,10.5
2025-10-29,부산,13.8,19.7,8.1,,10.2
2025-10-30,부산,15.8,21.5,10.9,,7.2
2025-10-31,부산,16.4,21.7,13.8,,3.8
2025-11-01,부산,15.7,21.1,12.5,0.0,10.0
2025-11-02,부산,13.8,19.3,8.5,,8.1
2025-11-03,부산,12.4,18.3,5.8,,6.8
2025-11-04,부산,15.5,20.7,11.6,,7.5
2025-11-05,부산,16.3,21.4,12.0,,9.4
2025-11-06,부산,16.8,23.1,13.2,,9.4
2025-11-07,부산,16.9,21.7,13.7,,5.5
2025-11-08,부산,16.2,19.9,13.2,11.5,0.4
2025-11-09,부산,15.3,20.6,12.2,11.7,5.5
2025-11-10,부산,12.6,17.0,9.7,,10.0
2025-11-11,부산,12.9,19.3,7.7,,9.5
2025-11-12,부산,14.0,17.2,11.4,,0.3
2025-11-13,부산,14.5,19.5,11.6,,3.7
2025-11-14,부산,14.4,20.0,10.6,,9.6
2025-11-15,부산,14.1,19.9,8.7,,9.8
2025-11-16,부산,15.5,21.0,10.9,,9.0
2025-11-17,부산,10.9,15.7,4.4,,7.4
2025-11-18,부산,5.8,10.0,2.9,,9.5
2025-11-19,부산,6.9,11.8,3.4,,9.6
2025-11-20,부산,10.3,15.8,4.3,,9.6
2025-11-21,부산,10.5,14.7,6.6,,9.6
2025-11-22,부산,11.3,16.9,7.4,,9.6
2025-11-23,부산,12.5,17.4,8.8,,9.4
2025-11-24,부산,14.4,19.1,10.9,,5.9
2025-11-25,부산,11.2,16.0,7.2,0.8,7.3
2025-11-26,부산,10.3,16.0,6.2,,8.5
2025-11-27,부산,10.5,15.7,7.7,1.3,4.3
2025-11-28,부산,7.4,11.8,3.8,,9.4
2025-11-29,부산,10.6,15.7,4.2,,9.3
2025-11-30,부산,16.1,20.8,11.3,,9.0
2025-12-01,부산,13.5,17.9,10.1,,7.6
2025-12-02,부산,8.2,13.8,3.8,,7.6
2025-12-03,부산,2.0,7.1,-1.5,,8.7
2025-12-04,부산,2.1,7.1,-3.3,,9.3
2025-12-05,부산,3.3,7.7,0.3,,9.3
2025-12-06,부산,6.0,11.2,0.4,,9.2
2025-12-07,부산,11.3,15.8,7.1,,8.6
2025-12-08,부산,8.8,12.7,4.6,,7.1
2025-12-09,부산,6.1,10.9,1.9,,9.2
2025-12-10,부산,8.6,13.9,3.8,,7.4
2025-12-11,부산,11.5,17.8,7.1,0.0,5.5
2025-12-12,부산,6.9,11.7,5.0,0.0,4.0
2025-12-13,부산,8.1,13.1,5.4,0.8,2.7
2025-12-14,부산,4.6,8.8,2.3,,7.2
2025-12-15,부산,5.3,11.1,0.4,,9.1
2025-12-16,부산,8.3,13.2,2.8,0.0,5.5
2025-12-17,부산,9.3,14.0,5.9,0.8,8.3
2025-12-18,부산,8.5,14.7,4.2,,9.2
2025-12-19,부산,12.9,17.7,7.5,0.0,3.1
2025-12-20,부산,15.4,19.6,12.2,,2.1
2025-12-21,부산,5.7,14.3,1.0,0.0,3.0
2025-12-22,부산,6.3,13.3,0.0,,9.1
2025-12-23,부산,10.1,14.4,4.9,0.6,2.5
2025-12-24,부산,9.1,11.2,6.6,13.0,0.0
2025-12-25,부산,2.8,6.7,-2.3,,7.5
2025-12-26,부산,-3.0,1.0,-6.1,,9.2
2025-12-27,부산,1.3,6.5,-4.4,,8.9
2025-12-28,부산,6.4,11.2,2.1,,8.5
2025-12-29,부산,10.0,14.0,6.4,0.0,8.1
2025-12-30,부산,5.5,10.3,2.1,,6.0
2025-12-31,부산,1.2,6.0,-2.8,,8.3
2021-01-01,대구,-1.8,2.6,-5.7,0.0,7.4
2021-01-02,대구,-0.9,2.1,-3.7,0.0,8.7
2021-01-03,대구,-1.3,2.1,-4.1,,6.1
2021-01-04,대구,-0.3,5.5,-5.8,,8.8
2021-01-05,대구,-1.1,2.6,-5.1,,5.2
2021-01-06,대구,-4.0,0.4,-7.5,,9.1
2021-01-07,대구,-8.7,-1.2,-12.4,0.2,9.2
2021-01-08,대구,-10.4,-5.8,-13.6,,9.2
2021-01-09,대구,-8.0,-3.1,-11.4,,9.1
2021-01-10,대구,-4.7,1.2,-10.8,,9.1
2021-01-11,대구,-4.2,-0.8,-8.5,,1.6
2021-01-12,대구,-1.5,4.3,-8.8,,8.9
2021-01-13,대구,3.6,11.7,-5.2,,8.0
2021-01-14,대구,4.4,12.9,-2.3,,8.8
2021-01-15,대구,8.3,16.1,0.6,,4.6
2021-01-16,대구,1.7,8.3,-3.3,,8.3
2021-01-17,대구,-2.8,1.1,-5.6,,8.9
2021-01-18,대구,-1.9,4.4,-6.6,0.0,2.6
2021-01-19,대구,-2.6,3.4,-6.9,,9.3
2021-01-20,대구,-0.8,8.6,-8.5,,9.2
2021-01-21,대구,4.5,11.5,-3.8,1.0,5.6
2021-01-22,대구,8.2,10.7,5.2,0.3,0.0
2021-01-23,대구,9.3,11.8,7.4,0.1,0.0
2021-01-24,대구,8.0,10.3,6.5,0.0,0.2
2021-01-25,대구,7.4,12.0,3.0,,6.6
2021-01-26,대구,6.1,7.7,4.3,10.3,0.0
2021-01-27,대구,5.8,10.4,2.9,,8.0
2021-01-28,대구,1.2,11.1,-4.7,0.0,5.0
2021-01-29,대구,-4.4,-0.2,-7.8,,9.9
2021-01-30,대구,0.9,9.0,-7.4,,6.7
2021-01-31,대구,4.5,12.1,-4.3,,9.0
2021-02-01,대구,7.1,10.1,3.9,9.5,0.0
2021-02-02,대구,-0.4,7.1,-3.2,,9.9
2021-02-03,대구,-1.0,4.8,-5.3,,9.9
2021-02-04,대구,1.4,5.8,-2.8,0.0,9.9
